5.2,0.89385283,0.8957804,0.9561823,0.98629797
5.3,0.8905579,0.8923424,0.95386165,0.9845941
5.4,0.8880478,0.88946646,0.9519957,0.9831747
5.5,0.8849033,0.88597876,0.9496604,0.981341
5.6,0.88181883,0.8827426,0.9471369,0.97915184
5.7,0.8781631,0.878725,0.9444976,0.9770027
5.8,0.87455326,0.874995,0.9417709,0.97469735
5.9,0.87155354,0.8719348,0.93951094,0.972678
6.0,0.8680228,0.86808133,0.9371156,0.97067285
6.1,0.86526614,0.86501163,0.93477017,0.96860397
6.2,0.8622036,0.86182517,0.93273807,0.96687204
6.3,0.85886645,0.8581377,0.9302337,0.9646266
6.4,0.8561251,0.8553035,0.9280814,0.9626656
6.5,0.85275465,0.8517465,0.9255716,0.9605351
6.6,0.8488752,0.84755737,0.9228442,0.9581405
6.7,0.8460674,0.84444183,0.9206125,0.95614964
6.8,0.8432677,0.84132516,0.91828793,0.9540339
6.9,0.8392971,0.8374366,0.9156267,0.95178574
7.0,0.83576894,0.8336622,0.9130687,0.9495463
7.1,0.8329625,0.83058745,0.9108638,0.94749695
7.2,0.83021003,0.827763,0.9087284,0.9454836
7.3,0.8266062,0.8238173,0.90610796,0.9431848
7.4,0.8233364,0.82031864,0.9036269,0.9410671
7.5,0.820001,0.81695616,0.9013186,0.9391239
7.6,0.816581,0.813238,0.8986475,0.93665564
7.7,0.8131036,0.8094916,0.896088,0.9344008
7.8,0.8099796,0.80620044,0.8937115,0.9322961
7.9,0.8066674,0.8026838,0.89115614,0.93000513
8.0,0.80315953,0.7989542,0.88840413,0.92754436
8.1,0.800338,0.79581344,0.8861717,0.92544234
8.2,0.7968998,0.79219157,0.8835766,0.9231996
8.3,0.79357034,0.78868675,0.8812338,0.9210882
8.4,0.7906429,0.7856299,0.8789294,0.91908073
8.5,0.78719914,0.7818968,0.87654793,0.91702217
8.6,0.78453404,0.7790413,0.8745121,0.9152099
8.7,0.7808134,0.77522904,0.8716628,0.91273314
8.8,0.7772364,0.77144754,0.8689559,0.91029507
8.9,0.7742535,0.76831585,0.8665824,0.9081484
9.0,0.7707773,0.76470053,0.8642283,0.90612775
9.1,0.7670777,0.7608965,0.8613678,0.90363467
9.2,0.7642654,0.7578202,0.8592229,0.90170455
9.3,0.7611245,0.7546123,0.85679084,0.8994572
9.4,0.75790685,0.7512371,0.8543178,0.8971763
9.5,0.7546226,0.7476742,0.85184854,0.894999
9.6,0.7520827,0.74467546,0.8496442,0.8929377
9.7,0.7483238,0.74078065,0.846895,0.89056313
9.8,0.74510187,0.7375148,0.844459,0.88832283
9.9,0.741928,0.7341994,0.8420658,0.88620555
10.0,0.738854,0.7311414,0.8396652,0.8841597
10.1,0.73538524,0.7274248,0.83696157,0.8817314
10.2,0.73228496,0.72420186,0.83462244,0.8796825
10.3,0.72858185,0.7201577,0.8318706,0.8772626
10.4,0.72509915,0.7164919,0.8293769,0.87508416
10.5,0.7223945,0.71376204,0.8270582,0.87295365
10.6,0.7190962,0.7102143,0.82456475,0.87071645
10.7,0.7158661,0.70676225,0.8221077,0.8685379
10.8,0.71302825,0.7037591,0.819822,0.86639917
10.9,0.7098349,0.7004769,0.81724083,0.8640528
11.0,0.70663387,0.6971667,0.8146815,0.86181223
11.1,0.70392877,0.69437635,0.8127172,0.86000913
11.2,0.70085883,0.6912692,0.81024504,0.8577885
11.3,0.69752246,0.68785024,0.8075068,0.8553288
11.4,0.69445956,0.6844211,0.80505264,0.85309863
11.5,0.6915116,0.68130535,0.8028021,0.8510585
11.6,0.68798834,0.6776545,0.8002149,0.84873
11.7,0.68502766,0.67439365,0.79791504,0.8467414
11.8,0.6819767,0.67142236,0.7957974,0.84486794
11.9,0.6787241,0.6680803,0.7932988,0.8426418
12.0,0.67519534,0.6642841,0.79062265,0.8402247
12.1,0.6722905,0.66120756,0.78821516,0.83806515
12.2,0.66927195,0.6582984,0.7856516,0.8357043
12.3,0.66598135,0.6548337,0.78319824,0.83353376
12.4,0.6633078,0.6519718,0.780971,0.8314287
12.5,0.66067016,0.64917916,0.77867585,0.8293364
12.6,0.65726346,0.6457424,0.7760303,0.82706064
12.7,0.6544754,0.6427476,0.7738953,0.8250318
12.8,0.6512325,0.6393742,0.77146,0.8228946
12.9,0.64833266,0.636321,0.7689999,0.8206366
13.0,0.6451803,0.63311833,0.766735,0.81864053
13.1,0.6422946,0.6300833,0.76445407,0.816587
13.2,0.63952386,0.6271862,0.7621098,0.81445843
13.3,0.63651884,0.6242312,0.7597042,0.81225467
13.4,0.63351697,0.62100077,0.75698864,0.8097481
13.5,0.6303274,0.61783415,0.75458854,0.8075315
13.6,0.6268433,0.61431825,0.75203794,0.8053316
13.7,0.6245694,0.611927,0.74998033,0.8034063
13.8,0.62150645,0.6086834,0.74750423,0.80119413
13.9,0.61887974,0.60594547,0.7453366,0.7992116
14.0,0.6160874,0.60323346,0.74296653,0.79704547
14.1,0.613021,0.60011953,0.7407043,0.79495776
14.2,0.60962254,0.59668696,0.7379916,0.79251975
14.3,0.60721356,0.5941444,0.7358547,0.79053706
14.4,0.6044267,0.5913353,0.7336318,0.7885215
14.5,0.60170513,0.588381,0.73141277,0.7864657
14.6,0.5990399,0.5855765,0.72923726,0.78449416
14.7,0.5960385,0.58240366,0.7269448,0.7824481
14.8,0.5928568,0.5793183,0.72440976,0.78012043
14.9,0.59057605,0.5768247,0.7223212,0.7781232
15.0,0.58781624,0.57395214,0.7200725,0.77605397
15.1,0.5848187,0.571126,0.71772444,0.7738922
15.2,0.58198225,0.5681034,0.71543336,0.77184916
15.3,0.5788011,0.56504464,0.71285397,0.7696112
15.4,0.5757125,0.56176627,0.71025383,0.7672716
15.5,0.57337946,0.5593624,0.7083957,0.76554537
15.6,0.57074517,0.55668503,0.7061469,0.76352227
15.7,0.56812835,0.5538011,0.70402426,0.7615476
15.8,0.5657261,0.5513429,0.701941,0.7595128
15.9,0.5631026,0.5486867,0.69992924,0.75765026
16.0,0.5599706,0.5456316,0.6972663,0.7552352
16.1,0.55726653,0.5428907,0.69496685,0.75310093
16.2,0.55463135,0.5401259,0.6927745,0.75105757
16.3,0.551977,0.5373775,0.690536,0.74902105
16.4,0.5492718,0.5345827,0.6882936,0.74696517
16.5,0.5467707,0.5321976,0.68595815,0.7447385
16.6,0.5442099,0.52945876,0.6838439,0.7428504
16.7,0.5417128,0.5269519,0.6817344,0.7408501
16.8,0.5389696,0.52413213,0.6797435,0.73907626
16.9,0.53659284,0.5215034,0.67742264,0.73688805
17.0,0.5337747,0.5187552,0.67517686,0.7349256
17.1,0.5309573,0.51599145,0.6726775,0.7325955
17.2,0.5284579,0.5136594,0.6706707,0.73073596
17.3,0.5257373,0.51090544,0.66846186,0.7287473
17.4,0.5236497,0.5087103,0.66650367,0.72692823
17.5,0.52126116,0.5060881,0.66451776,0.7250651
17.6,0.51880735,0.503911,0.662153,0.7227117
17.7,0.51609457,0.50095254,0.6600039,0.72077966
17.8,0.5131971,0.498106,0.6576477,0.718663
17.9,0.5110714,0.49585438,0.6558678,0.7169949
18.0,0.5082815,0.49303937,0.6535262,0.7148761
18.1,0.5058069,0.49054748,0.6514182,0.71294886
18.2,0.50339264,0.4881693,0.6493998,0.71097964
18.3,0.50106895,0.48580357,0.6474125,0.7090797
18.4,0.49877128,0.4832914,0.6453128,0.7071558
18.5,0.4964072,0.48093373,0.64324313,0.7052528
18.6,0.49395365,0.4785697,0.6412771,0.7034717
18.7,0.4911616,0.47564808,0.63865966,0.70103294
18.8,0.48903513,0.47359115,0.63672787,0.6991782
18.9,0.48669678,0.47125676,0.634671,0.6972329
19.0,0.4843407,0.4689591,0.6326745,0.69536054
19.1,0.48211503,0.46668464,0.6307582,0.69356424
19.2,0.47956938,0.4642172,0.6285969,0.6915524
19.3,0.47727275,0.46191463,0.62670976,0.6898594
19.4,0.47509614,0.45961672,0.6244369,0.68770176
19.5,0.4726793,0.45727435,0.6224015,0.6858157
19.6,0.47045833,0.45512122,0.6203381,0.6838748
19.7,0.46842694,0.45278987,0.6185313,0.6821012
19.8,0.46569815,0.45012167,0.61623544,0.67994726
19.9,0.46336406,0.44775555,0.6143194,0.6782162
20.0,0.46119997,0.4456127,0.61235195,0.6764346
20.1,0.4590065,0.44331175,0.61032933,0.6745019
20.2,0.4566088,0.4410368,0.60830843,0.67264754
20.3,0.45399243,0.43857667,0.6060433,0.67049664
20.4,0.45210457,0.4364991,0.60405946,0.6685103
20.5,0.45003414,0.43443632,0.60226244,0.6667757
20.6,0.44771233,0.43226376,0.6002514,0.6649411
20.7,0.44537422,0.4299908,0.59832895,0.6631801
20.8,0.44323155,0.42761344,0.5962637,0.66129893
20.9,0.4408862,0.4253295,0.5942121,0.65936226
21.0,0.43877643,0.42337316,0.5922447,0.6574317
21.1,0.4366723,0.42118105,0.59045255,0.6557267
21.2,0.43488243,0.41926587,0.5887281,0.65411896
21.3,0.43284285,0.4171897,0.58673084,0.65225613
21.4,0.43079054,0.41517046,0.584915,0.6505183
21.5,0.42833868,0.41275045,0.58275914,0.64851755
21.6,0.426184,0.41066498,0.58072627,0.64654607
21.7,0.4241356,0.4086194,0.57888824,0.64476866
21.8,0.4222556,0.406678,0.57698524,0.6428429
21.9,0.41991562,0.40446392,0.5750548,0.64116853
22.0,0.41751218,0.40196878,0.57289374,0.6391217
22.1,0.4157814,0.400219,0.57105196,0.63735366
22.2,0.4138254,0.39823917,0.56939775,0.63583314
22.3,0.4118949,0.39631084,0.5674348,0.6339076
22.4,0.4098436,0.39431208,0.5657179,0.6322975
22.5,0.40763277,0.39220548,0.5638152,0.6304815
22.6,0.40548623,0.39011165,0.5616816,0.6284596
22.7,0.4033453,0.38801754,0.5597109,0.6267398
22.8,0.40142718,0.38609934,0.5578973,0.6248948
22.9,0.39937893,0.38396868,0.55632,0.6233451
23.0,0.39772856,0.38225272,0.55453706,0.6217037
23.1,0.3957892,0.38043618,0.55266136,0.6198736
23.2,0.39374045,0.37843028,0.55070955,0.6180732
23.3,0.39201808,0.37670135,0.54925317,0.61662537
23.4,0.390257,0.37490693,0.5474682,0.61489457
23.5,0.38834906,0.37304065,0.5457031,0.6131826
23.6,0.3861288,0.3708968,0.543701,0.6113018
23.7,0.38375637,0.3684414,0.5414451,0.6093446
23.8,0.3821961,0.36687765,0.5400193,0.6077963
23.9,0.380334,0.36513734,0.5384518,0.6063147
24.0,0.37838545,0.36321977,0.5365838,0.6045936
24.1,0.37643826,0.36145446,0.53464067,0.60268664
24.2,0.37473762,0.35966718,0.5330099,0.60102904
24.3,0.37306833,0.35801804,0.53127646,0.5994326
24.4,0.37080607,0.3558114,0.5292445,0.59754324
24.5,0.36920786,0.35410625,0.5276001,0.5958871
24.6,0.3673836,0.35241023,0.5258914,0.5942433
24.7,0.36566383,0.35070547,0.524213,0.5926322
24.8,0.36369887,0.34876326,0.52238196,0.5908761
24.9,0.36217836,0.34719262,0.5208739,0.58949167
25.0,0.36020884,0.3453099,0.51895595,0.58759934
25.1,0.35826266,0.34340996,0.5171758,0.58587307
25.2,0.35650074,0.3417466,0.51541275,0.584191
25.3,0.35488167,0.3400659,0.5137913,0.5825767
25.4,0.35330257,0.33843496,0.5120959,0.5809565
25.5,0.3515483,0.3367169,0.5105203,0.57935417
25.6,0.34968558,0.33482626,0.5086691,0.5775811
25.7,0.3479405,0.3331914,0.50698316,0.5760058
25.8,0.34625152,0.33154675,0.5053959,0.5744678
25.9,0.34421867,0.32955438,0.50335866,0.5725416
26.0,0.3427104,0.3280352,0.5018371,0.57102126
26.1,0.34108496,0.32624766,0.50024563,0.56946295
26.2,0.33955896,0.32476223,0.4986915,0.5679274
26.3,0.3379114,0.3232145,0.49708185,0.56641877
26.4,0.33614334,0.3215727,0.49543288,0.5648127
26.5,0.33467135,0.3200984,0.4938655,0.5632727
26.6,0.3326333,0.3180916,0.4920382,0.56146556
26.7,0.33090436,0.31647447,0.4903348,0.5599081
26.8,0.3291609,0.31490707,0.4885136,0.55812097
26.9,0.3275235,0.31326672,0.48698333,0.556572
27.0,0.3257897,0.3115097,0.48539764,0.5550882
27.1,0.32434216,0.31018955,0.48379454,0.5535278
27.2,0.3225766,0.30842012,0.48208946,0.5518927
27.3,0.32121077,0.30707666,0.48068354,0.5504707
27.4,0.31964758,0.30555448,0.47914323,0.5490031
27.5,0.31810874,0.30397773,0.47752345,0.547447
27.6,0.31635907,0.30236816,0.47571087,0.5456153
27.7,0.31480744,0.30084094,0.47413844,0.54407984
27.8,0.3131892,0.2992058,0.4724426,0.54244405
27.9,0.31194207,0.29782486,0.4710246,0.54102767
28.0,0.31040466,0.29627848,0.46946907,0.5394796
28.1,0.3087797,0.2947486,0.46800333,0.53802705
28.2,0.3070431,0.2931812,0.46634623,0.5363698
28.3,0.305452,0.29158646,0.46459538,0.53465307
28.4,0.3040471,0.29030764,0.46326646,0.5333784
28.5,0.30291393,0.28910628,0.46198404,0.53211284
28.6,0.30155233,0.28777477,0.4605298,0.53071874
28.7,0.2997241,0.28606123,0.45874444,0.5290641
28.8,0.2980929,0.2844469,0.4573294,0.5275958
28.9,0.2966979,0.2831537,0.45597374,0.5262701
29.0,0.29518583,0.28163037,0.4544909,0.5248345
29.1,0.29358634,0.28010282,0.45278,0.5231917
29.2,0.2925704,0.27911222,0.4516044,0.52195644
29.3,0.2906743,0.2772936,0.4498277,0.5202421
29.4,0.28930345,0.2759807,0.4483655,0.5187401
29.5,0.28794634,0.2745881,0.44700423,0.517415
29.6,0.28625667,0.2730407,0.4453416,0.51580524
29.7,0.28486007,0.27174428,0.44380534,0.5142892
29.8,0.2836144,0.27042124,0.44237924,0.5128595
29.9,0.28221083,0.26903242,0.4408535,0.5113185
30.0,0.28087023,0.26761344,0.43946397,0.51000273
30.1,0.27992684,0.26673827,0.4382279,0.5086786
30.2,0.27831793,0.26524952,0.43657443,0.50706124
30.3,0.27690256,0.26386163,0.4351764,0.50565207
30.4,0.27527496,0.26241654,0.43358576,0.5041696
30.5,0.27386305,0.2610305,0.43197197,0.5025472
30.6,0.27272457,0.25987044,0.43061435,0.5011501
30.7,0.2713449,0.2585044,0.42915908,0.49970454
30.8,0.26984727,0.25718427,0.42751533,0.4980118
30.9,0.26843145,0.25584772,0.42613187,0.49667072
31.0,0.26725936,0.25458324,0.4250217,0.49554822
31.1,0.2657508,0.2531371,0.4235341,0.49413106
31.2,0.26451033,0.2518752,0.4221811,0.49273077
31.3,0.26326343,0.2507261,0.42069003,0.49124488
31.4,0.26195505,0.2494825,0.41941574,0.4899965
31.5,0.2606146,0.24812704,0.41786003,0.4884751
31.6,0.25935304,0.24683829,0.41647336,0.48701036
31.7,0.25803465,0.24563023,0.4150438,0.48568052
31.8,0.2569658,0.24460739,0.41396528,0.4845328
31.9,0.2555012,0.24317913,0.41242823,0.48296505
32.0,0.25437742,0.24212736,0.41113025,0.4816267
32.1,0.25312412,0.24091952,0.40982345,0.48036557
32.2,0.25174323,0.23961698,0.40839025,0.47893974
32.3,0.25084206,0.23853353,0.4069549,0.4774989
32.4,0.24945131,0.23718268,0.4056065,0.47614202
32.5,0.24821417,0.236073,0.40445644,0.47492194
32.6,0.24721697,0.23507091,0.40316516,0.47364423
32.7,0.24593972,0.23378265,0.4017216,0.47221228
32.8,0.24437447,0.23235224,0.40029395,0.47081134
32.9,0.24293134,0.23099837,0.39889947,0.46949577
33.0,0.24184263,0.22988166,0.3976311,0.46818945
33.1,0.24052034,0.22875974,0.39627647,0.4668254
33.2,0.23926583,0.22761044,0.39495054,0.46550918
33.3,0.23811537,0.2265427,0.39368457,0.4642471
33.4,0.23681536,0.22528353,0.392323,0.46280554
33.5,0.23608053,0.22452456,0.39119187,0.46160504
33.6,0.23504046,0.22354254,0.38979962,0.46018586
33.7,0.23382269,0.2224473,0.38834313,0.45874342
33.8,0.23258156,0.22119552,0.387066,0.45745122
33.9,0.23147923,0.22010905,0.38581777,0.45620912
34.0,0.23019229,0.21879737,0.38450667,0.45492408
34.1,0.22893399,0.2175635,0.38320437,0.45366466
34.2,0.22788422,0.21653982,0.38201788,0.45244163
34.3,0.22714539,0.21583462,0.38101247,0.45137712
34.4,0.22598937,0.21478924,0.37972116,0.4500474
34.5,0.2248791,0.21362199,0.37840754,0.4487228
34.6,0.22370656,0.21252427,0.3771496,0.4474531
34.7,0.22241446,0.21129054,0.37574407,0.44602302
34.8,0.22129884,0.21022958,0.3744627,0.44472682
34.9,0.22029974,0.20931952,0.37329865,0.443491
35.0,0.21927612,0.20827325,0.3720714,0.44222587
35.1,0.21798465,0.20713899,0.37074116,0.440925
35.2,0.21691601,0.20602658,0.3696512,0.4399043
35.3,0.21603307,0.20520905,0.36854056,0.43867874
35.4,0.21487314,0.20410977,0.3672686,0.43736586
35.5,0.21356565,0.20294893,0.36599576,0.43611467
35.6,0.21262719,0.20201139,0.36479273,0.4349214
35.7,0.21168508,0.20105864,0.36362743,0.43369204
35.8,0.21039124,0.1999105,0.3624407,0.43249276
35.9,0.20958632,0.19915432,0.36132166,0.43129414
36.0,0.20839232,0.19798234,0.36004218,0.43002358
36.1,0.20739082,0.19703084,0.3588852,0.42878917
36.2,0.20642409,0.1962169,0.3576122,0.42756042
36.3,0.20517924,0.19501969,0.35630924,0.42627993
36.4,0.20427687,0.19404182,0.35518232,0.4250661
36.5,0.20349872,0.19322303,0.3542109,0.4240531
36.6,0.20240222,0.19217029,0.35284704,0.4227119
36.7,0.20125413,0.19117512,0.35165527,0.42146325
36.8,0.20013109,0.19004798,0.35039032,0.42024285
36.9,0.19946873,0.1893726,0.34942538,0.4191609
37.0,0.19841753,0.18838492,0.34821883,0.4179652
37.1,0.19734381,0.18741511,0.3470978,0.41678596
37.2,0.19629048,0.18645501,0.34583312,0.41547066
37.3,0.19548841,0.18548529,0.34470117,0.41425022
37.4,0.19450821,0.18468381,0.34354907,0.413051
37.5,0.19344722,0.18375087,0.34247568,0.41192317
37.6,0.19276771,0.18313932,0.34140575,0.4108077
37.7,0.19163387,0.18196681,0.3401438,0.40954247
37.8,0.19062272,0.18111257,0.33906502,0.40841675
37.9,0.1898703,0.18035296,0.3380477,0.40736157
38.0,0.18864079,0.17919217,0.33675855,0.40606794
38.1,0.1876756,0.17830975,0.3355843,0.4048773
38.2,0.18688329,0.1775396,0.3345292,0.40375748
38.3,0.18605287,0.17671748,0.33352074,0.40266412
38.4,0.18526344,0.17590529,0.33238158,0.4015013
38.5,0.18425661,0.1750744,0.33136478,0.40041834
38.6,0.18333714,0.17419659,0.3303302,0.39936456
38.7,0.182403,0.17325126,0.3292064,0.39819586
38.8,0.18141781,0.17240368,0.32814607,0.39711484
38.9,0.18068777,0.17162378,0.32705986,0.39599156
39.0,0.17979898,0.17086229,0.32591423,0.39479434
39.1,0.17897944,0.17001839,0.3248978,0.39375472
39.2,0.17801544,0.16900013,0.32380512,0.3926393
39.3,0.17699283,0.16791782,0.32267067,0.39149657
39.4,0.17619412,0.16720656,0.32169032,0.39043096
39.5,0.17539534,0.16646743,0.3206781,0.38937908
39.6,0.17458646,0.16580787,0.3196643,0.38833958
39.7,0.17370072,0.16495012,0.31859478,0.38726518
39.8,0.17270736,0.1640359,0.31731078,0.38594908
39.9,0.17176409,0.16311437,0.31620964,0.38484782
40.0,0.17091306,0.16230972,0.31515,0.3837064
